Local time,Open,High,Low,Close,Volume,Next Open
2004-01-11,426.498,428.459,422.219,423.999,10668977.919899998,424.029
2004-01-12,424.029,426.395,421.651,423.446,11178985.001600001,423.698
2004-01-13,423.698,424.397,416.780,419.113,10840682.972099999,419.093
2004-01-14,419.093,421.098,406.906,407.884,12171776.985900002,408.298
2004-01-15,408.298,410.398,404.433,406.298,9468391.068200003,406.298
2004-01-16,406.298,406.298,406.298,406.298,0,405.842
2004-01-18,405.842,408.683,405.402,406.798,5698629.029099997,406.607
2004-01-19,406.607,412.697,404.417,411.966,10619670.0205,412.175
2004-01-20,412.175,412.910,406.721,409.998,10476853.9554,409.665
2004-01-21,409.665,412.698,407.216,408.898,10203219.0114,408.898
2004-01-22,408.898,412.297,405.461,407.398,8988398.976599999,407.398
2004-01-23,407.398,407.398,407.398,407.398,0,407.398
2004-01-25,407.398,408.621,402.928,403.321,10165719.067799998,403.534
2004-01-26,403.534,411.704,401.995,409.604,10842563.029399998,409.627
2004-01-27,409.627,414.468,406.939,409.378,10599936.984299999,409.825
2004-01-28,409.825,410.793,395.813,398.759,10538913.9728,398.491
2004-01-29,398.491,402.182,397.599,401.827,9571492.902999999,401.827
2004-01-30,401.827,401.827,401.827,401.827,0,401.734
2004-02-01,401.734,403.147,393.543,397.412,8308649.986000001,397.894
2004-02-02,397.894,403.108,397.394,399.198,9718051.9176,398.824
2004-02-03,398.824,400.581,397.714,400.298,9375197.965499999,400.298
2004-02-04,400.298,400.470,396.012,396.497,9606192.011300001,396.170
2004-02-05,396.170,405.878,393.738,402.550,9562594.884100001,402.550
2004-02-06,402.550,402.550,402.550,402.550,0,402.673
2004-02-08,402.673,407.070,401.384,405.843,10824764.952900002,406.096
2004-02-09,406.096,409.693,405.009,405.314,11254092.998699998,405.787
2004-02-10,405.787,411.600,403.977,410.732,12259000.152400002,410.566
2004-02-11,410.566,413.397,408.978,411.409,12483777.992500002,411.148
2004-02-12,411.148,416.439,405.849,409.320,8446610.025000002,409.320
2004-02-13,409.320,409.320,409.320,409.320,0,409.471
2004-02-15,409.471,411.292,408.670,410.932,5429413.978799999,411.198
2004-02-16,411.198,415.483,409.982,414.850,10765542.9972,415.089
2004-02-17,415.089,416.243,408.744,410.075,10574188.945899999,410.171
2004-02-18,410.171,412.157,406.931,409.355,12116029.001999998,409.294
2004-02-19,409.294,411.068,393.367,396.859,9189549.014999999,396.859
2004-02-20,396.859,396.859,396.859,396.859,0,397.696
2004-02-22,397.696,399.813,395.401,397.821,11816554.921,398.195
2004-02-23,398.195,404.098,397.044,402.921,11356775.8648,403.397
2004-02-24,403.397,403.898,393.211,395.242,10979229.8693,395.356
2004-02-25,395.356,397.198,389.965,394.597,13256865.009699998,394.344
2004-02-26,394.344,397.518,390.985,395.495,10531363.963699998,395.495
2004-02-27,395.495,395.495,395.495,395.495,0,395.798
2004-02-29,395.798,402.390,395.138,399.020,11135239.9961,399.119
2004-03-01,399.119,401.030,390.136,392.338,11038868.000500001,392.394
