CO2,b-1,b-2,b-3
0.001972661,0.004031131,-0.000791618,-0.006362059
3.86E-05,0.001972661,0.004031131,-0.000791618
-0.000347418,3.86035E-05,0.001972661,0.004031131
0.008109235,-0.000347418,3.86035E-05,0.001972661
0.005056231,0.008109235,-0.000347418,3.86035E-05
-0.00403988,0.005056231,0.008109235,-0.000347418
-0.003627681,-0.00403988,0.005056231,0.008109235
7.68E-06,-0.003627681,-0.00403988,0.005056231
0.0030955,7.6812E-06,-0.003627681,-0.00403988
-0.005582272,0.0030955,7.6812E-06,-0.003627681
-0.001047257,-0.005582272,0.0030955,7.6812E-06
-0.003037147,-0.001047257,-0.005582272,0.0030955
0.000541239,-0.003037147,-0.001047257,-0.005582272
-5.41E-05,0.000541239,-0.003037147,-0.001047257
-0.002797614,-5.40946E-05,0.000541239,-0.003037147
0.004339941,-0.002797614,-5.40946E-05,0.000541239
1.54E-05,0.004339941,-0.002797614,-5.40946E-05
-0.001342634,1.54328E-05,0.004339941,-0.002797614
-0.008290708,-0.001342634,1.54328E-05,0.004339941
-0.001308931,-0.008290708,-0.001342634,1.54328E-05
-0.001739727,-0.001308931,-0.008290708,-0.001342634
0.001398897,-0.001739727,-0.001308931,-0.008290708
-0.003347979,0.001398897,-0.001739727,-0.001308931
-0.001918439,-0.003347979,0.001398897,-0.001739727
-0.002777277,-0.001918439,-0.003347979,0.001398897
-0.000118009,-0.002777277,-0.001918439,-0.003347979
-7.87E-06,-0.000118009,-0.002777277,-0.001918439
-0.000432754,-7.86819E-06,-0.000118009,-0.002777277
0.002455958,-0.000432754,-7.86819E-06,-0.000118009
0.003564978,0.002455958,-0.000432754,-7.86819E-06
-0.002942005,0.003564978,0.002455958,-0.000432754
0.000282512,-0.002942005,0.003564978,0.002455958
0.005225005,0.000282512,-0.002942005,0.003564978
0.000296574,0.005225005,0.000282512,-0.002942005
0.000920667,0.000296574,0.005225005,0.000282512
0.004334066,0.000920667,0.000296574,0.005225005
0.006938731,0.004334066,0.000920667,0.000296574
-0.000585805,0.006938731,0.004334066,0.000920667
0.000431899,-0.000585805,0.006938731,0.004334066
-0.002258781,0.000431899,-0.000585805,0.006938731
0.00074948,-0.002258781,0.000431899,-0.000585805
0.002061458,0.00074948,-0.002258781,0.000431899
0.00056246,0.002061458,0.00074948,-0.002258781
-0.000315725,0.00056246,0.002061458,0.00074948
0.00546145,-0.000315725,0.00056246,0.002061458
0.00314875,0.00546145,-0.000315725,0.00056246
-0.002008569,0.00314875,0.00546145,-0.000315725
-0.007713735,-0.002008569,0.00314875,0.00546145
-0.003200481,-0.007713735,-0.002008569,0.00314875
-0.002831656,-0.003200481,-0.007713735,-0.002008569
0.004011266,-0.002831656,-0.003200481,-0.007713735
0.004968934,0.004011266,-0.002831656,-0.003200481
0.005290395,0.004968934,0.004011266,-0.002831656
0.000252419,0.005290395,0.004968934,0.004011266
0.006561238,0.000252419,0.005290395,0.004968934
0.000159543,0.006561238,0.000252419,0.005290395
-9.12E-05,0.000159543,0.006561238,0.000252419
0.004915106,-9.11529E-05,0.000159543,0.006561238
-0.000143633,0.004915106,-9.11529E-05,0.000159543
0.001323121,-0.000143633,0.004915106,-9.11529E-05
-0.004311451,0.001323121,-0.000143633,0.004915106
-0.001122343,-0.004311451,0.001323121,-0.000143633
0.001009725,-0.001122343,-0.004311451,0.001323121
-0.000614325,0.001009725,-0.001122343,-0.004311451
0.003551616,-0.000614325,0.001009725,-0.001122343
0.000862075,0.003551616,-0.000614325,0.001009725
-0.001609333,0.000862075,0.003551616,-0.000614325
-0.000370819,-0.001609333,0.000862075,0.003551616
-0.001181004,-0.000370819,-0.001609333,0.000862075
7.58E-06,-0.001181004,-0.000370819,-0.001609333
-0.000576037,7.57949E-06,-0.001181004,-0.000370819
-0.010420143,-0.000576037,7.57949E-06,-0.001181004
0.001471422,-0.010420143,-0.000576037,7.57949E-06
0.000512711,0.001471422,-0.010420143,-0.000576037
0.003166469,0.000512711,0.001471422,-0.010420143
-0.002683766,0.003166469,0.000512711,0.001471422
-0.001322559,-0.002683766,0.003166469,0.000512711
0.015968278,-0.001322559,-0.002683766,0.003166469
0.0053044,0.015968278,-0.001322559,-0.002683766
0.001356578,0.0053044,0.015968278,-0.001322559
0.001392163,0.001356578,0.0053044,0.015968278
-0.005553438,0.001392163,0.001356578,0.0053044
-0.00121009,-0.005553438,0.001392163,0.001356578
0.006396412,-0.00121009,-0.005553438,0.001392163
-0.004164891,0.006396412,-0.00121009,-0.005553438
-0.00054813,-0.004164891,0.006396412,-0.00121009
0.000120204,-0.00054813,-0.004164891,0.006396412
0.000661043,0.000120204,-0.00054813,-0.004164891
-0.000270248,0.000661043,0.000120204,-0.00054813
0.004422752,-0.000270248,0.000661043,0.000120204
0.006152627,0.004422752,-0.000270248,0.000661043
0.000475529,0.006152627,0.004422752,-0.000270248
-0.000720381,0.000475529,0.006152627,0.004422752
0.002660642,-0.000720381,0.000475529,0.006152627
0.005596241,0.002660642,-0.000720381,0.000475529
0.000773954,0.005596241,0.002660642,-0.000720381
0.004559114,0.000773954,0.005596241,0.002660642
0.000953142,0.004559114,0.000773954,0.005596241
-0.010159609,0.000953142,0.004559114,0.000773954
0.005143043,-0.010159609,0.000953142,0.004559114
-0.004535114,0.005143043,-0.010159609,0.000953142
-0.009237277,-0.004535114,0.005143043,-0.010159609
-0.002254337,-0.009237277,-0.004535114,0.005143043
8.23E-05,-0.002254337,-0.009237277,-0.004535114
0.002910087,8.22971E-05,-0.002254337,-0.009237277
0.003505841,0.002910087,8.22971E-05,-0.002254337
-0.000185829,0.003505841,0.002910087,8.22971E-05
-0.006527541,-0.000185829,0.003505841,0.002910087
-8.23E-05,-0.006527541,-0.000185829,0.003505841
-0.000860662,-8.23175E-05,-0.006527541,-0.000185829
3.00E-05,-0.000860662,-8.23175E-05,-0.006527541
0.00277139,2.99619E-05,-0.000860662,-8.23175E-05
-0.008044698,0.00277139,2.99619E-05,-0.000860662
-0.00686747,-0.008044698,0.00277139,2.99619E-05
0.000106151,-0.00686747,-0.008044698,0.00277139
0.001910509,0.000106151,-0.00686747,-0.008044698
-0.011615237,0.001910509,0.000106151,-0.00686747
-9.19E-05,-0.011615237,0.001910509,0.000106151
0.005880236,-9.18702E-05,-0.011615237,0.001910509
-0.006203616,0.005880236,-9.18702E-05,-0.011615237
-0.002925858,-0.006203616,0.005880236,-9.18702E-05
-0.000437862,-0.002925858,-0.006203616,0.005880236
0.001045181,-0.000437862,-0.002925858,-0.006203616
0.001934637,0.001045181,-0.000437862,-0.002925858
-0.006466987,0.001934637,0.001045181,-0.000437862
0.010804766,-0.006466987,0.001934637,0.001045181
-0.007812858,0.010804766,-0.006466987,0.001934637
-0.001422617,-0.007812858,0.010804766,-0.006466987
0.004558861,-0.001422617,-0.007812858,0.010804766
-0.000873905,0.004558861,-0.001422617,-0.007812858
-0.005600951,-0.000873905,0.004558861,-0.001422617
0.003364068,-0.005600951,-0.000873905,0.004558861
0.005398297,0.003364068,-0.005600951,-0.000873905
-0.012933771,0.005398297,0.003364068,-0.005600951
0.003897654,-0.012933771,0.005398297,0.003364068
-0.005758172,0.003897654,-0.012933771,0.005398297
0.003998168,-0.005758172,0.003897654,-0.012933771
-0.002598126,0.003998168,-0.005758172,0.003897654
0.006923125,-0.002598126,0.003998168,-0.005758172
-0.003125938,0.006923125,-0.002598126,0.003998168
-0.007345047,-0.003125938,0.006923125,-0.002598126
0.000630232,-0.007345047,-0.003125938,0.006923125
-0.006259477,0.000630232,-0.007345047,-0.003125938
0.002832551,-0.006259477,0.000630232,-0.007345047
0.000171658,0.002832551,-0.006259477,0.000630232
-0.001209199,0.000171658,0.002832551,-0.006259477
0.00353045,-0.001209199,0.000171658,0.002832551
-0.002296059,0.00353045,-0.001209199,0.000171658
0.002301343,-0.002296059,0.00353045,-0.001209199
0.006841479,0.002301343,-0.002296059,0.00353045
0.004506803,0.006841479,0.002301343,-0.002296059
-0.001623789,0.004506803,0.006841479,0.002301343
0.002690161,-0.001623789,0.004506803,0.006841479
0.005696451,0.002690161,-0.001623789,0.004506803
-0.000947853,0.005696451,0.002690161,-0.001623789
0.002364229,-0.000947853,0.005696451,0.002690161
0.000809117,0.002364229,-0.000947853,0.005696451
0.000213556,0.000809117,0.002364229,-0.000947853
-0.006054552,0.000213556,0.000809117,0.002364229
0.010909342,-0.006054552,0.000213556,0.000809117
-0.011110352,0.010909342,-0.006054552,0.000213556
0.001450443,-0.011110352,0.010909342,-0.006054552
0.000122611,0.001450443,-0.011110352,0.010909342
0.001915562,0.000122611,0.001450443,-0.011110352
-0.000749465,0.001915562,0.000122611,0.001450443
-0.005135387,-0.000749465,0.001915562,0.000122611
0.00130009,-0.005135387,-0.000749465,0.001915562
-0.00037646,0.00130009,-0.005135387,-0.000749465
0.001252776,-0.00037646,0.00130009,-0.005135387
0.00176551,0.001252776,-0.00037646,0.00130009
0.003578434,0.00176551,0.001252776,-0.00037646
0.005306518,0.003578434,0.00176551,0.001252776
0.000979752,0.005306518,0.003578434,0.00176551
-0.008718085,0.000979752,0.005306518,0.003578434
0.003712322,-0.008718085,0.000979752,0.005306518
0.00043468,0.003712322,-0.008718085,0.000979752
-0.003285361,0.00043468,0.003712322,-0.008718085
0.000229433,-0.003285361,0.00043468,0.003712322
0.005680993,0.000229433,-0.003285361,0.00043468
-0.008416331,0.005680993,0.000229433,-0.003285361
-0.004017696,-0.008416331,0.005680993,0.000229433
-0.001347201,-0.004017696,-0.008416331,0.005680993
0.000185008,-0.001347201,-0.004017696,-0.008416331
-0.004323766,0.000185008,-0.001347201,-0.004017696
-0.002515733,-0.004323766,0.000185008,-0.001347201
-0.000388012,-0.002515733,-0.004323766,0.000185008
-0.003345962,-0.000388012,-0.002515733,-0.004323766
0.000311573,-0.003345962,-0.000388012,-0.002515733
0.003036886,0.000311573,-0.003345962,-0.000388012
0.001909775,0.003036886,0.000311573,-0.003345962
-0.003719287,0.001909775,0.003036886,0.000311573
0.005833081,-0.003719287,0.001909775,0.003036886
-3.09E-05,0.005833081,-0.003719287,0.001909775
0.000185582,-3.09293E-05,0.005833081,-0.003719287
-0.000417482,0.000185582,-3.09293E-05,0.005833081
-0.005769841,-0.000417482,0.000185582,-3.09293E-05
0.006659043,-0.005769841,-0.000417482,0.000185582
0.008361475,0.006659043,-0.005769841,-0.000417482
-0.004077097,0.008361475,0.006659043,-0.005769841
-0.000153902,-0.004077097,0.008361475,0.006659043
0.00634173,-0.000153902,-0.004077097,0.008361475
0.000397684,0.00634173,-0.000153902,-0.004077097
0.000917368,0.000397684,0.00634173,-0.000153902
0.011647534,0.000917368,0.000397684,0.00634173
-0.002015794,0.011647534,0.000917368,0.000397684
-0.002125776,-0.002015794,0.011647534,0.000917368
0.00498082,-0.002125776,-0.002015794,0.011647534
0.004216863,0.00498082,-0.002125776,-0.002015794
0.001900512,0.004216863,0.00498082,-0.002125776
0.002894096,0.001900512,0.004216863,0.00498082
-0.00219795,0.002894096,0.001900512,0.004216863
6.74E-05,-0.00219795,0.002894096,0.001900512
0.001423477,6.74324E-05,-0.00219795,0.002894096
0.001825446,0.001423477,6.74324E-05,-0.00219795
-0.007198865,0.001825446,0.001423477,6.74324E-05
-0.005581213,-0.007198865,0.001825446,0.001423477
-0.007480863,-0.005581213,-0.007198865,0.001825446
-0.002309187,-0.007480863,-0.005581213,-0.007198865
0.002184674,-0.002309187,-0.007480863,-0.005581213
-0.00298785,0.002184674,-0.002309187,-0.007480863
-0.005252053,-0.00298785,0.002184674,-0.002309187
0.002021227,-0.005252053,-0.00298785,0.002184674
-0.002193554,0.002021227,-0.005252053,-0.00298785
0.000384332,-0.002193554,0.002021227,-0.005252053
0.003734268,0.000384332,-0.002193554,0.002021227
-0.006491518,0.003734268,0.000384332,-0.002193554
0.002481045,-0.006491518,0.003734268,0.000384332
-0.007470831,0.002481045,-0.006491518,0.003734268
-0.006435176,-0.007470831,0.002481045,-0.006491518
-0.001535428,-0.006435176,-0.007470831,0.002481045
0.004675815,-0.001535428,-0.006435176,-0.007470831
-0.006953887,0.004675815,-0.001535428,-0.006435176
0.01536656,-0.006953887,0.004675815,-0.001535428
0.00920061,0.01536656,-0.006953887,0.004675815
-0.002206646,0.00920061,0.01536656,-0.006953887
0.000642796,-0.002206646,0.00920061,0.01536656
-0.001116524,0.000642796,-0.002206646,0.00920061
0.007678939,-0.001116524,0.000642796,-0.002206646
-0.002795928,0.007678939,-0.001116524,0.000642796
-0.001226648,-0.002795928,0.007678939,-0.001116524
0.002563105,-0.001226648,-0.002795928,0.007678939
-0.000327178,0.002563105,-0.001226648,-0.002795928
0.0035773,-0.000327178,0.002563105,-0.001226648
0.002851639,0.0035773,-0.000327178,0.002563105
-0.001694018,0.002851639,0.0035773,-0.000327178
0.005764889,-0.001694018,0.002851639,0.0035773
0.000143108,0.005764889,-0.001694018,0.002851639
0.000512102,0.000143108,0.005764889,-0.001694018
-0.001761332,0.000512102,0.000143108,0.005764889
-2.26E-05,-0.001761332,0.000512102,0.000143108
0.003076529,-0.000022621,-0.001761332,0.000512102
-0.007231723,0.003076529,-0.000022621,-0.001761332
0.005618531,-0.007231723,0.003076529,-0.000022621
0.000210835,0.005618531,-0.007231723,0.003076529
-0.001912175,0.000210835,0.005618531,-0.007231723
0.003514885,-0.001912175,0.000210835,0.005618531
0.002337555,0.003514885,-0.001912175,0.000210835
0.003374426,0.002337555,0.003514885,-0.001912175
-0.002937088,0.003374426,0.002337555,0.003514885
-0.001626528,-0.002937088,0.003374426,0.002337555
-0.001494039,-0.001626528,-0.002937088,0.003374426
-0.002782018,-0.001494039,-0.001626528,-0.002937088
-0.000588116,-0.002782018,-0.001494039,-0.001626528
0.006925741,-0.000588116,-0.002782018,-0.001494039
-0.001378618,0.006925741,-0.000588116,-0.002782018
9.75E-05,-0.001378618,0.006925741,-0.000588116
0.00032259,9.75368E-05,-0.001378618,0.006925741
0.006239735,0.00032259,9.75368E-05,-0.001378618
-0.004591156,0.006239735,0.00032259,9.75368E-05
6.74E-05,-0.004591156,0.006239735,0.00032259
0.001759456,0.000067388,-0.004591156,0.006239735
0.000411064,0.001759456,0.000067388,-0.004591156
-0.00127004,0.000411064,0.001759456,0.000067388
0.00184016,-0.00127004,0.000411064,0.001759456
-0.004017024,0.00184016,-0.00127004,0.000411064
-0.007369258,-0.004017024,0.00184016,-0.00127004
-0.001518024,-0.007369258,-0.004017024,0.00184016
-0.000756384,-0.001518024,-0.007369258,-0.004017024
-0.001529052,-0.000756384,-0.001518024,-0.007369258
-0.001523812,-0.001529052,-0.000756384,-0.001518024
0.00275616,-0.001523812,-0.001529052,-0.000756384
-0.006572372,0.00275616,-0.001523812,-0.001529052
0.004306402,-0.006572372,0.00275616,-0.001523812
-0.001085265,0.004306402,-0.006572372,0.00275616
0.007027701,-0.001085265,0.004306402,-0.006572372
0.000920428,0.007027701,-0.001085265,0.004306402
0.003210999,0.000920428,0.007027701,-0.001085265
-0.00078891,0.003210999,0.000920428,0.007027701
-0.000451162,-0.00078891,0.003210999,0.000920428
0.004498608,-0.000451162,-0.00078891,0.003210999
-0.00144539,0.004498608,-0.000451162,-0.00078891
0.001814977,-0.00144539,0.004498608,-0.000451162
0.012240131,0.001814977,-0.00144539,0.004498608
0.000584268,0.012240131,0.001814977,-0.00144539
-0.000524795,0.000584268,0.012240131,0.001814977
0.001774885,-0.000524795,0.000584268,0.012240131
-0.003934741,0.001774885,-0.000524795,0.000584268
-0.001430403,-0.003934741,0.001774885,-0.000524795
0.003866878,-0.001430403,-0.003934741,0.001774885
-0.002765147,0.003866878,-0.001430403,-0.003934741
0.002439187,-0.002765147,0.003866878,-0.001430403
-0.002122624,0.002439187,-0.002765147,0.003866878
0.002453251,-0.002122624,0.002439187,-0.002765147
5.18E-05,0.002453251,-0.002122624,0.002439187
0.003829633,5.17545E-05,0.002453251,-0.002122624
0.002953329,0.003829633,5.17545E-05,0.002453251
-0.004486709,0.002953329,0.003829633,5.17545E-05
0.000442579,-0.004486709,0.002953329,0.003829633
0.001312404,0.000442579,-0.004486709,0.002953329
-0.000589071,0.001312404,0.000442579,-0.004486709
-0.003595453,-0.000589071,0.001312404,0.000442579
-0.000317956,-0.003595453,-0.000589071,0.001312404
0.0015533,-0.000317956,-0.003595453,-0.000589071
0.001395802,0.0015533,-0.000317956,-0.003595453
9.59E-05,0.001395802,0.0015533,-0.000317956
-0.002750575,9.58737E-05,0.001395802,0.0015533
0.000746848,-0.002750575,9.58737E-05,0.001395802
0.010485015,0.000746848,-0.002750575,9.58737E-05
0.000650799,0.010485015,0.000746848,-0.002750575
-2.92E-05,0.000650799,0.010485015,0.000746848
-0.000343467,-2.92304E-05,0.000650799,0.010485015
0.00741266,-0.000343467,-2.92304E-05,0.000650799
-0.000362826,0.00741266,-0.000343467,-2.92304E-05
0.00181479,-0.000362826,0.00741266,-0.000343467
8.70E-05,0.00181479,-0.000362826,0.00741266
0.000289815,8.69521E-05,0.00181479,-0.000362826
-0.001506602,0.000289815,8.69521E-05,0.00181479
-0.002908938,-0.001506602,0.000289815,8.69521E-05
-0.00069116,-0.002908938,-0.001506602,0.000289815
-0.011080776,-0.00069116,-0.002908938,-0.001506602
-0.007214742,-0.011080776,-0.00069116,-0.002908938
9.64E-05,-0.007214742,-0.011080776,-0.00069116
0.002031646,9.64013E-05,-0.007214742,-0.011080776
-0.002945094,0.002031646,9.64013E-05,-0.007214742
0.002835048,-0.002945094,0.002031646,9.64013E-05
-0.00691957,0.002835048,-0.002945094,0.002031646
-0.004031627,-0.00691957,0.002835048,-0.002945094
-0.000568658,-0.004031627,-0.00691957,0.002835048
0.003645974,-0.000568658,-0.004031627,-0.00691957
0.002207983,0.003645974,-0.000568658,-0.004031627
0.003781028,0.002207983,0.003645974,-0.000568658
-0.002053936,0.003781028,0.002207983,0.003645974
0.002637719,-0.002053936,0.003781028,0.002207983
0.000140802,0.002637719,-0.002053936,0.003781028
0.000703912,0.000140802,0.002637719,-0.002053936
0.002406427,0.000703912,0.000140802,0.002637719
-0.007364456,0.002406427,0.000703912,0.000140802
0.003207251,-0.007364456,0.002406427,0.000703912
0.00556322,0.003207251,-0.007364456,0.002406427
-0.000575374,0.00556322,0.003207251,-0.007364456
-0.002376629,-0.000575374,0.00556322,0.003207251
0.004128318,-0.002376629,-0.000575374,0.00556322
0.000508392,0.004128318,-0.002376629,-0.000575374
0.001855793,0.000508392,0.004128318,-0.002376629
-0.001058489,0.001855793,0.000508392,0.004128318
-0.000375279,-0.001058489,0.001855793,0.000508392
-0.003180025,-0.000375279,-0.001058489,0.001855793
0.003470786,-0.003180025,-0.000375279,-0.001058489
0.000316442,0.003470786,-0.003180025,-0.000375279
0.005466089,0.000316442,0.003470786,-0.003180025
0.002655994,0.005466089,0.000316442,0.003470786
0.00078812,0.002655994,0.005466089,0.000316442
0.001786456,0.00078812,0.002655994,0.005466089
0.001615862,0.001786456,0.00078812,0.002655994
0.001787661,0.001615862,0.001786456,0.00078812
-0.00237204,0.001787661,0.001615862,0.001786456
-0.000937984,-0.00237204,0.001787661,0.001615862
-0.000800582,-0.000937984,-0.00237204,0.001787661
0.002265278,-0.000800582,-0.000937984,-0.00237204
0.000595926,0.002265278,-0.000800582,-0.000937984
-0.006173602,0.000595926,0.002265278,-0.000800582
-0.001651648,-0.006173602,0.000595926,0.002265278
0.000702746,-0.001651648,-0.006173602,0.000595926
0.000153618,0.000702746,-0.001651648,-0.006173602
0.001696849,0.000153618,0.000702746,-0.001651648
-0.001496831,0.001696849,0.000153618,0.000702746
0.000358315,-0.001496831,0.001696849,0.000153618
0.000767544,0.000358315,-0.001496831,0.001696849
0.004185384,0.000767544,0.000358315,-0.001496831
0.000581911,0.004185384,0.000767544,0.000358315
0.00300237,0.000581911,0.004185384,0.000767544
-0.004066072,0.00300237,0.000581911,0.004185384
0.001040681,-0.004066072,0.00300237,0.000581911
-0.006070387,0.001040681,-0.004066072,0.00300237
-0.006173291,-0.006070387,0.001040681,-0.004066072
0.000448945,-0.006173291,-0.006070387,0.001040681
0.002508552,0.000448945,-0.006173291,-0.006070387
-0.000895242,0.002508552,0.000448945,-0.006173291
-0.002952539,-0.000895242,0.002508552,0.000448945
0.002416171,-0.002952539,-0.000895242,0.002508552
0.004269547,0.002416171,-0.002952539,-0.000895242
0.00089272,0.004269547,0.002416171,-0.002952539
-0.000541003,0.00089272,0.004269547,0.002416171
0.000570555,-0.000541003,0.00089272,0.004269547
-0.005417181,0.000570555,-0.000541003,0.00089272
0.001095218,-0.005417181,0.000570555,-0.000541003
-0.005917985,0.001095218,-0.005417181,0.000570555
-0.000118178,-0.005917985,0.001095218,-0.005417181
0.00103418,-0.000118178,-0.005917985,0.001095218
0.00070104,0.00103418,-0.000118178,-0.005917985
-0.000995516,0.00070104,0.00103418,-0.000118178
0.010954212,-0.000995516,0.00070104,0.00103418
-0.001606344,0.010954212,-0.000995516,0.00070104
0.000263279,-0.001606344,0.010954212,-0.000995516
-0.000329012,0.000263279,-0.001606344,0.010954212
-0.000160903,-0.000329012,0.000263279,-0.001606344
-0.000570567,-0.000160903,-0.000329012,0.000263279
-0.007904675,-0.000570567,-0.000160903,-0.000329012
-0.005178977,-0.007904675,-0.000570567,-0.000160903
-2.97E-05,-0.005178977,-0.007904675,-0.000570567
0.003003515,-2.96635E-05,-0.005178977,-0.007904675
-0.000473208,0.003003515,-2.96635E-05,-0.005178977
0.00107262,-0.000473208,0.003003515,-2.96635E-05
0.004211989,0.00107262,-0.000473208,0.003003515
0.003267156,0.004211989,0.00107262,-0.000473208
-0.001312875,0.003267156,0.004211989,0.00107262
0.0021298,-0.001312875,0.003267156,0.004211989
-0.00054964,0.0021298,-0.001312875,0.003267156
-0.003284987,-0.00054964,0.0021298,-0.001312875
0.00638564,-0.003284987,-0.00054964,0.0021298
0.000847966,0.00638564,-0.003284987,-0.00054964
0.001234351,0.000847966,0.00638564,-0.003284987
-0.000116718,0.001234351,0.000847966,0.00638564
0.003764582,-0.000116718,0.001234351,0.000847966
-0.001853427,0.003764582,-0.000116718,0.001234351
-0.001041303,-0.001853427,0.003764582,-0.000116718
0.001384991,-0.001041303,-0.001853427,0.003764582
-0.000356688,0.001384991,-0.001041303,-0.001853427
0.000145639,-0.000356688,0.001384991,-0.001041303
0.000720807,0.000145639,-0.000356688,0.001384991
-0.004234421,0.000720807,0.000145639,-0.000356688
0.001702432,-0.004234421,0.000720807,0.000145639
0.00659392,0.001702432,-0.004234421,0.000720807
-0.002949275,0.00659392,0.001702432,-0.004234421
-0.001802417,-0.002949275,0.00659392,0.001702432
0.000618879,-0.001802417,-0.002949275,0.00659392
-0.000771302,0.000618879,-0.001802417,-0.002949275
0.00935015,-0.000771302,0.000618879,-0.001802417
0.001046116,0.00935015,-0.000771302,0.000618879
-2.88E-05,0.001046116,0.00935015,-0.000771302
8.65E-05,-2.88282E-05,0.001046116,0.00935015
-0.001196302,8.64871E-05,-2.88282E-05,0.001046116
0.003138641,-0.001196302,8.64871E-05,-2.88282E-05
-0.002467093,0.003138641,-0.001196302,8.64871E-05
0.003165401,-0.002467093,0.003138641,-0.001196302
-0.000438451,0.003165401,-0.002467093,0.003138641
0.001078632,-0.000438451,0.003165401,-0.002467093
0.000876342,0.001078632,-0.000438451,0.003165401
-0.007270144,0.000876342,0.001078632,-0.000438451
-0.003925566,-0.007270144,0.000876342,0.001078632
0.001001589,-0.003925566,-0.007270144,0.000876342
0.000355281,0.001001589,-0.003925566,-0.007270144
0.003029688,0.000355281,0.001001589,-0.003925566
-0.000874366,0.003029688,0.000355281,0.001001589
-0.003449897,-0.000874366,0.003029688,0.000355281
-0.002801405,-0.003449897,-0.000874366,0.003029688
0.000742347,-0.002801405,-0.003449897,-0.000874366
0.000785432,0.000742347,-0.002801405,-0.003449897
0.000545011,0.000785432,0.000742347,-0.002801405
0.001735821,0.000545011,0.000785432,0.000742347
-0.001848817,0.001735821,0.000545011,0.000785432
-0.003428464,-0.001848817,0.001735821,0.000545011
-0.001333829,-0.003428464,-0.001848817,0.001735821
-0.000379518,-0.001333829,-0.003428464,-0.001848817
0.003292836,-0.000379518,-0.001333829,-0.003428464
0.004024306,0.003292836,-0.000379518,-0.001333829
0.004211121,0.004024306,0.003292836,-0.000379518
0.002237476,0.004211121,0.004024306,0.003292836
-0.000115225,0.002237476,0.004211121,0.004024306
-0.002952976,-0.000115225,0.002237476,0.004211121
-0.001632559,-0.002952976,-0.000115225,0.002237476
-0.000470309,-0.001632559,-0.002952976,-0.000115225
7.96E-05,-0.000470309,-0.001632559,-0.002952976
-0.00013029,7.96282E-05,-0.000470309,-0.001632559
-0.000419879,-0.00013029,7.96282E-05,-0.000470309
0.000318663,-0.000419879,-0.00013029,7.96282E-05
-0.001404566,0.000318663,-0.000419879,-0.00013029
0.000870025,-0.001404566,0.000318663,-0.000419879
0.000883757,0.000870025,-0.001404566,0.000318663
0.001042202,0.000883757,0.000870025,-0.001404566
0.00011568,0.001042202,0.000883757,0.000870025
0.000853039,0.00011568,0.001042202,0.000883757
0.000455048,0.000853039,0.00011568,0.001042202
-0.002808461,0.000455048,0.000853039,0.00011568
0.003873415,-0.002808461,0.000455048,0.000853039
0.000252423,0.003873415,-0.002808461,0.000455048
0.000108154,0.000252423,0.003873415,-0.002808461
0.000807463,0.000108154,0.000252423,0.003873415
-0.000511461,0.000807463,0.000108154,0.000252423
0.003776658,-0.000511461,0.000807463,0.000108154
-0.001227822,0.003776658,-0.000511461,0.000807463
-0.005068296,-0.001227822,0.003776658,-0.000511461
-0.006084035,-0.005068296,-0.001227822,0.003776658
-0.000196288,-0.006084035,-0.005068296,-0.001227822
0.000341754,-0.000196288,-0.006084035,-0.005068296
-0.003954264,0.000341754,-0.000196288,-0.006084035
0.000839238,-0.003954264,0.000341754,-0.000196288
-0.000393747,0.000839238,-0.003954264,0.000341754
-0.001196294,-0.000393747,0.000839238,-0.003954264
7.30E-06,-0.001196294,-0.000393747,0.000839238
0.0011539,7.30321E-06,-0.001196294,-0.000393747
-0.000554401,0.0011539,7.30321E-06,-0.001196294
-0.001072922,-0.000554401,0.0011539,7.30321E-06
-0.002243135,-0.001072922,-0.000554401,0.0011539
-0.002050456,-0.002243135,-0.001072922,-0.000554401
-0.0003082,-0.002050456,-0.002243135,-0.001072922
0.001629561,-0.0003082,-0.002050456,-0.002243135
-0.000828112,0.001629561,-0.0003082,-0.002050456
-0.003227179,-0.000828112,0.001629561,-0.0003082
0.000824123,-0.003227179,-0.000828112,0.001629561
0.002330642,0.000824123,-0.003227179,-0.000828112
0.000205382,0.002330642,0.000824123,-0.003227179
-0.002889432,0.000205382,0.002330642,0.000824123
0.002272644,-0.002889432,0.000205382,0.002330642
-0.002128066,0.002272644,-0.002889432,0.000205382
0.004552006,-0.002128066,0.002272644,-0.002889432
-0.001354289,0.004552006,-0.002128066,0.002272644
0.000102626,-0.001354289,0.004552006,-0.002128066
-0.00365017,0.000102626,-0.001354289,0.004552006
-0.003435491,-0.00365017,0.000102626,-0.001354289
-0.001158954,-0.003435491,-0.00365017,0.000102626
0.001559382,-0.001158954,-0.003435491,-0.00365017
-0.001232281,0.001559382,-0.001158954,-0.003435491
0.000384178,-0.001232281,0.001559382,-0.001158954
0.002414959,0.000384178,-0.001232281,0.001559382
-0.00195973,0.002414959,0.000384178,-0.001232281
0.00358759,-0.00195973,0.002414959,0.000384178
0.00083117,0.00358759,-0.00195973,0.002414959
-0.000543854,0.00083117,0.00358759,-0.00195973
-0.000764751,-0.000543854,0.00083117,0.00358759
0.001140645,-0.000764751,-0.000543854,0.00083117
7.35E-05,0.001140645,-0.000764751,-0.000543854
0.001734618,7.35062E-05,0.001140645,-0.000764751
